TIMESTAMP_START,TIMESTAMP_END,P_F,P_F_actual,TA_F,SW_IN_F_j_m,SW_IN_F,VPD_Kpa,VPD_F,WS_F,USTAR,PPFD_IN,CO2_F,PA_F,RH,Salinity,Water_depth_placeholder
5/25/2024 0:00,5/25/2024 0:30,0,10,27.89486084,0,0,0.344570648,3.44570648,6.773070246,0.37691236,0,410,100.8259766,90.82820785,37,2
5/25/2024 0:30,5/25/2024 1:00,0,10,27.84295807,-0.5,-0.000138889,0.328861655,3.288616546,6.879859301,0.36732319,0,410,100.7875156,91.21982982,37,2
5/25/2024 1:00,5/25/2024 1:30,0,10,27.7910553,-1,-0.000277778,0.313177673,3.131776726,7.021080082,0.35773402,0,410,100.7490547,91.61322921,37,2
5/25/2024 1:30,5/25/2024 2:00,0.000961125,10,27.82648621,-0.5,-0.000138889,0.304743625,3.047436247,7.24471242,0.34964752,0,410,100.7073418,91.85593239,37,2
5/25/2024 2:00,5/25/2024 2:30,0.00192225,10,27.86191711,0,0,0.296257025,2.962570245,7.472442477,0.34156102,0,410,100.6656289,92.09906664,37,2
5/25/2024 2:30,5/25/2024 3:00,0.003676862,10,27.84685669,0,0,0.295425296,2.95425296,7.328756338,0.3409065,0,410,100.6640195,92.11432862,37,2
5/25/2024 3:00,5/25/2024 3:30,0.005431473,10,27.83179626,0,0,0.294594556,2.945945564,7.185147858,0.34025198,0,410,100.6624102,92.12959629,37,2
5/25/2024 3:30,5/25/2024 4:00,0.010766089,10,27.79850159,0,0,0.29674827,2.967482702,7.027513898,0.334341375,0,410,100.677584,92.05665198,37,2
5/25/2024 4:00,5/25/2024 4:30,0.016100705,10,27.76520691,0,0,0.298891847,2.988918468,6.870037423,0.32843077,0,410,100.6927578,91.98372187,37,2
5/25/2024 4:30,5/25/2024 5:00,0.0163652,10,27.7504364,0,0,0.310203503,3.102035034,6.915922964,0.333645885,8.794508018,410,100.6860332,91.67317201,37,2
5/25/2024 5:00,5/25/2024 5:30,0.016629696,10,27.73566589,0,0,0.321463948,3.214639482,6.962281911,0.338861,17.58901604,410,100.6793086,91.36346777,37,2
5/25/2024 5:30,5/25/2024 6:00,0.013485551,10,27.68128357,0,0,0.323781735,3.237817354,6.94698647,0.35028342,26.38352406,410,100.68525,91.27354866,37,2
5/25/2024 6:00,5/25/2024 6:30,0.010341406,10,27.62690125,0,0,0.326081013,3.260810126,6.936970002,0.36170584,35.17803207,410,100.6911914,91.18363416,37,2
5/25/2024 6:30,5/25/2024 7:00,0.00911206,10,27.63517151,5763,1.600833333,0.341377061,3.413770611,6.851157804,0.377051235,43.97254009,410,100.6993594,90.7745255,37,2
5/25/2024 7:00,5/25/2024 7:30,0.007882714,10,27.64344177,11526,3.201666667,0.356626675,3.566266746,6.768546577,0.39239663,52.76704811,410,100.7075273,90.36706787,37,2
5/25/2024 7:30,5/25/2024 8:00,0.004902482,10,27.77648315,124991,34.71972222,0.404291116,4.042911163,6.7974667,0.38473955,220.823065,410,100.7429063,89.16404309,37,2
5/25/2024 8:00,5/25/2024 8:30,0.00192225,10,27.90952454,238456,66.23777778,0.45205901,4.520590096,6.826446633,0.37708247,388.8790819,410,100.7782852,87.97735628,37,2
5/25/2024 8:30,5/25/2024 9:00,0.001221895,10,28.18611298,488906,135.8072222,0.527138817,5.271388166,6.875782806,0.36685267,556.9350988,410,100.7905898,86.20447506,37,2
5/25/2024 9:00,5/25/2024 9:30,0.000521541,10,28.46270142,739356,205.3766667,0.603027135,6.030271349,6.925699022,0.35662287,724.9911156,410,100.8028945,84.46994383,37,2
5/25/2024 9:30,5/25/2024 10:00,0.00026077,10,28.8997818,1132961,314.7113889,0.717483348,7.174833482,7.116261857,0.355346915,893.0471325,410,100.8243535,81.98426368,37,2
5/25/2024 10:00,5/25/2024 10:30,0,10,29.33686218,1526566,424.0461111,0.834095659,8.340956589,7.306831338,0.35407096,1061.103149,410,100.8458125,79.57810116,37,2
5/25/2024 10:30,5/25/2024 11:00,0.000536442,10,29.61377869,1795919,498.8663889,0.90392683,9.039268295,7.421197854,0.35212621,1195.075183,410,100.8467363,78.21847209,37,2
5/25/2024 11:00,5/25/2024 11:30,0.001072884,10,29.89069519,2065272,573.6866667,0.974669504,9.746695039,7.536146083,0.35018146,1329.047217,410,100.8476602,76.88459001,37,2
5/25/2024 11:30,5/25/2024 12:00,0.000536442,10,30.12780914,2296781,637.9947222,1.014094913,10.14094913,7.614239243,0.347924115,1463.01925,410,100.8470879,76.27442814,37,2
5/25/2024 12:00,5/25/2024 12:30,0,10,30.3649231,2528290,702.3027778,1.0541165,10.541165,7.701844982,0.34566677,1596.991284,410,100.8465156,75.67062109,37,2
5/25/2024 12:30,5/25/2024 13:00,-7.45E-06,10,30.50441132,2698306,749.5294444,1.111291336,11.11291336,7.832353132,0.34707612,1730.963318,410,100.8243008,74.55473732,37,2
5/25/2024 13:00,5/25/2024 13:30,-1.49E-05,10,30.64389954,2868322,796.7561111,1.168572963,11.68572963,7.971824808,0.34848547,1864.935352,410,100.8020859,73.45546943,37,2
5/25/2024 13:30,5/25/2024 14:00,-7.45E-06,10,30.6996933,2892084,803.3566667,1.161410077,11.61410077,8.054936359,0.351313535,1830.879521,410,100.7707344,73.70204766,37,2
5/25/2024 14:00,5/25/2024 14:30,0,10,30.75548706,2915846,809.9572222,1.154164988,11.54164988,8.173937173,0.3541416,1796.823691,410,100.7393828,73.94914727,37,2
5/25/2024 14:30,5/25/2024 15:00,0,10,30.77410278,2876546,799.0405556,1.183441982,11.83441982,8.151425388,0.362232925,1762.767861,410,100.7180176,73.3166753,37,2
5/25/2024 15:00,5/25/2024 15:30,0,10,30.79271851,2837246,788.1238889,1.212562526,12.12562526,8.136847704,0.37032425,1728.712031,410,100.6966523,72.68909461,37,2
5/25/2024 15:30,5/25/2024 16:00,0,10,30.7422348,2700027,750.0075,1.217156377,12.17156377,8.209100694,0.3745898,1694.656201,410,100.6581777,72.50658418,37,2
5/25/2024 16:00,5/25/2024 16:30,0,10,30.6917511,2562808,711.8911111,1.22170067,12.2170067,8.287312281,0.37885535,1660.600371,410,100.6197031,72.32434096,37,2
5/25/2024 16:30,5/25/2024 17:00,0,10,30.51026306,2329221,647.0058333,1.170296685,11.70296685,8.417288624,0.381690595,1403.49273,410,100.5844707,73.21264898,37,2
5/25/2024 17:00,5/25/2024 17:30,0,10,30.32877502,2095634,582.1205556,1.119291782,11.19291782,8.548319045,0.38452584,1146.385088,410,100.5492383,74.11287339,37,2
5/25/2024 17:30,5/25/2024 18:00,0,10,30.04129944,1803795,501.0541667,1.024148993,10.24148993,8.577881251,0.39160582,889.277447,410,100.5202305,75.92009136,37,2
5/25/2024 18:00,5/25/2024 18:30,0,10,29.75382385,1511956,419.9877778,0.929847995,9.298479952,8.610229877,0.3986858,632.1698056,410,100.4912227,77.77354464,37,2
5/25/2024 18:30,5/25/2024 19:00,0,10,29.40003357,1192404,331.2233333,0.815300985,8.15300985,8.474608544,0.40475678,375.0621642,410,100.4773145,80.11080732,37,2
5/25/2024 19:00,5/25/2024 19:30,0,10,29.04624329,872852,242.4588889,0.701991518,7.01991518,8.344509144,0.41082776,117.9545229,410,100.4634063,82.52184932,37,2
5/25/2024 19:30,5/25/2024 20:00,0,10,28.73348389,575083.125,159.7453125,0.627564077,6.275640774,8.376022355,0.409138205,98.29543571,410,100.4753359,84.08972457,37,2
5/25/2024 20:00,5/25/2024 20:30,0,10,28.42072449,277314.25,77.03173611,0.554261264,5.54261264,8.422812023,0.40744865,78.63634857,410,100.4872656,85.69102087,37,2
5/25/2024 20:30,5/25/2024 21:00,0,10,28.25971375,141433,39.28694444,0.520726892,5.207268915,8.262899201,0.41103056,58.97726143,410,100.5465684,86.43045738,37,2
5/25/2024 21:00,5/25/2024 21:30,0,10,28.098703,5551.75,1.542152778,0.487483373,4.874833731,8.110825046,0.41461247,39.31817429,410,100.6058711,87.17725461,37,2
5/25/2024 21:30,5/25/2024 22:00,0,10,28.04039917,2776.375,0.771215278,0.465996621,4.659966213,7.833160366,0.42166996,19.65908714,410,100.6462422,87.70078072,37,2
5/25/2024 22:00,5/25/2024 22:30,0,10,27.98209534,1,0.000277778,0.444528395,4.445283946,7.555599013,0.42872745,0,410,100.6866133,88.22750549,37,2
5/25/2024 22:30,5/25/2024 23:00,0,10,27.92518005,0.5,0.000138889,0.40410973,4.041097297,7.191784949,0.432816325,0,410,100.7165625,89.26238014,37,2
5/25/2024 23:00,5/25/2024 23:30,0,10,27.86826477,0,0,0.363523402,3.635234015,6.829073805,0.4369052,0,410,100.7465117,90.30871338,37,2
5/25/2024 23:30,5/26/2024 0:00,0.000268221,10,27.82499084,0,0,0.34423072,3.442307201,6.864786728,0.43178451,0,410,100.7532188,90.79986436,37,2
5/26/2024 0:00,5/26/2024 0:30,0.000536442,10,27.78171692,0,0,0.32493388,3.2493388,6.900550184,0.42666382,0,410,100.7599258,91.29366248,37,2
5/26/2024 0:30,5/26/2024 1:00,0.000797212,10,27.7335144,-0.5,-0.000138889,0.313116406,3.131164056,7.16366273,0.42581442,0,410,100.7274961,91.58667897,37,2
5/26/2024 1:00,5/26/2024 1:30,0.001057982,10,27.68531189,-1,-0.000277778,0.301324112,3.013241118,7.429004267,0.42496502,0,410,100.6950664,91.8807278,37,2
5/26/2024 1:30,5/26/2024 2:00,0.002555549,10,27.82373962,-0.5,-0.000138889,0.32210283,3.221028304,8.141830241,0.420367985,0,410,100.6386055,91.3906408,37,2
5/26/2024 2:00,5/26/2024 2:30,0.004053116,10,27.96216736,0,0,0.343071629,3.430716292,8.855624605,0.41577095,0,410,100.5821445,90.90384563,37,2
5/26/2024 2:30,5/26/2024 3:00,0.00500679,10,28.00659332,0,0,0.353581058,3.535810581,8.883931375,0.401152345,0,410,100.5575254,90.64942173,37,2
5/26/2024 3:00,5/26/2024 3:30,0.005960464,10,28.05101929,0,0,0.364112381,3.641123811,8.923648459,0.38653374,0,410,100.5329063,90.39578744,37,2
5/26/2024 3:30,5/26/2024 4:00,0.008143485,10,28.04060516,0,0,0.362793874,3.627938741,8.910520968,0.367316935,0,410,100.5190352,90.42476339,37,2
5/26/2024 4:00,5/26/2024 4:30,0.010326505,10,28.03019104,0,0,0.361476336,3.614763357,8.910566441,0.34810013,0,410,100.5051641,90.45375198,37,2
5/26/2024 4:30,5/26/2024 5:00,0.011198223,10,27.99813995,0,0,0.361836373,3.618363731,8.878507354,0.35565305,3.825292358,410,100.5112734,90.42639603,37,2
5/26/2024 5:00,5/26/2024 5:30,0.012069941,10,27.96608887,0,0,0.362193861,3.621938612,8.851679523,0.36320597,7.650584717,410,100.5173828,90.39903444,37,2
5/26/2024 5:30,5/26/2024 6:00,0.013284385,10,27.90747986,0,0,0.362511114,3.625111136,8.659040861,0.377035435,11.47587708,410,100.5157754,90.35776053,37,2
5/26/2024 6:00,5/26/2024 6:30,0.01449883,10,27.84887085,0,0,0.362822156,3.628221555,8.469928132,0.3908649,15.30116943,410,100.514168,90.31646774,37,2
5/26/2024 6:30,5/26/2024 7:00,0.017113984,10,27.86603699,6884,1.912222222,0.392381742,3.923817423,8.243958426,0.438514585,19.12646179,410,100.5424336,89.53801131,37,2
5/26/2024 7:00,5/26/2024 7:30,0.019729137,10,27.88320313,13768,3.824444444,0.421772891,4.217728906,8.021800024,0.48616427,22.95175415,410,100.5706992,88.7656067,37,2
5/26/2024 7:30,5/26/2024 8:00,0.016689301,10,28.12561951,147492,40.97,0.509554627,5.095546269,8.261931643,0.490645825,95.15952972,410,100.5838301,86.61766509,37,2
5/26/2024 8:00,5/26/2024 8:30,0.013649464,10,28.36803589,281216,78.11555556,0.597685634,5.976856336,8.506143528,0.49512738,167.3673053,410,100.5969609,84.52269533,37,2
5/26/2024 8:30,5/26/2024 9:00,0.011563301,10,28.69399414,516888,143.58,0.698248392,6.982483917,8.880306892,0.495720625,239.5750809,410,100.616498,82.25717383,37,2
5/26/2024 9:00,5/26/2024 9:30,0.009477139,10,29.01995239,752560,209.0444444,0.799839447,7.998394474,9.256628587,0.49631387,311.7828564,410,100.6360352,80.0553643,37,2
5/26/2024 9:30,5/26/2024 10:00,0.00718981,10,29.35739288,1029585,285.9958333,0.881674367,8.816743672,9.267850286,0.493620985,383.990632,410,100.6366328,78.43871977,37,2
5/26/2024 10:00,5/26/2024 10:30,0.004902482,10,29.69483337,1306610,362.9472222,0.964852748,9.648527476,9.280721222,0.4909281,456.1984076,410,100.6372305,76.85848517,37,2
5/26/2024 10:30,5/26/2024 11:00,0.003688037,10,30.03811798,1644139,456.7052778,1.021818246,10.21818246,9.13005509,0.47580277,519.9008072,410,100.6431016,75.97050891,37,2
5/26/2024 11:00,5/26/2024 11:30,0.002473593,10,30.38140259,1981668,550.4633333,1.080032665,10.80032665,8.981501417,0.46067744,583.6032068,410,100.6489727,75.09595237,37,2
5/26/2024 11:30,5/26/2024 12:00,0.001236796,10,30.64886627,2245764,623.8233333,1.120950751,11.20950751,8.680661612,0.44311693,647.3056064,410,100.6464922,74.54444197,37,2
5/26/2024 12:00,5/26/2024 12:30,0,10,30.91632996,2509860,697.1833333,1.162582251,11.62582251,8.387405544,0.42555642,711.008006,410,100.6440117,73.99864047,37,2
5/26/2024 12:30,5/26/2024 13:00,0,10,31.15193329,2658300,738.4166667,1.215721101,12.15721101,8.173490088,0.43213272,774.7104056,410,100.6531211,73.17235477,37,2
5/26/2024 13:00,5/26/2024 13:30,0,10,31.38753662,2806740,779.65,1.269553276,12.69553276,7.961487974,0.43870902,838.4128052,410,100.6622305,72.35694895,37,2
5/26/2024 13:30,5/26/2024 14:00,0.017672777,10,31.0610672,2465656,684.9044444,1.148637003,11.48637003,7.263983704,0.45134133,943.0410181,410,100.6641523,74.52135853,37,2
5/26/2024 14:00,5/26/2024 14:30,0.035345554,10,30.73459778,2124572,590.1588889,1.028724974,10.28724974,6.733247205,0.46397364,1047.669231,410,100.6660742,76.7527922,37,2
5/26/2024 14:30,5/26/2024 15:00,0.021696091,10,30.80697021,2177984,604.9955556,1.046948326,10.46948326,6.658659695,0.4632833,1152.297444,410,100.6573926,76.4384257,37,2
5/26/2024 15:00,5/26/2024 15:30,0.008046627,10,30.87934265,2231396,619.8322222,1.065237451,10.65237451,6.584386073,0.46259296,1256.925657,410,100.6487109,76.1255159,37,2
5/26/2024 15:30,5/26/2024 16:00,0.007331371,10,30.80806122,2093854,581.6261111,1.080178264,10.80178264,6.407922005,0.455781995,1361.55387,410,100.6278262,75.6920979,37,2
5/26/2024 16:00,5/26/2024 16:30,0.006616116,10,30.73677979,1956312,543.42,1.094902529,10.94902529,6.238248309,0.44897103,1466.182083,410,100.6069414,75.26038611,37,2
5/26/2024 16:30,5/26/2024 17:00,0.004172325,10,30.69635925,1856495,515.6930556,1.106116819,11.06116819,6.175531171,0.432557815,1266.523457,410,100.5818281,74.94929462,37,2
5/26/2024 17:00,5/26/2024 17:30,0.001728535,10,30.65593872,1756678,487.9661111,1.117231475,11.17231475,6.133031612,0.4161446,1066.864832,410,100.5567148,74.63914255,37,2
5/26/2024 17:30,5/26/2024 18:00,0.000864267,10,30.53030548,1563014,434.1705556,1.095379907,10.95379907,6.179621298,0.401677515,867.206207,410,100.5469824,74.95614145,37,2
5/26/2024 18:00,5/26/2024 18:30,0,10,30.40467224,1369350,380.375,1.073699607,10.73699607,6.228643533,0.38721043,667.5475818,410,100.53725,75.27490937,37,2
5/26/2024 18:30,5/26/2024 19:00,0,10,30.14946899,1088117,302.2547222,0.999898396,9.998983958,6.105833185,0.354586125,467.8889566,410,100.5451445,76.6355821,37,2
5/26/2024 19:00,5/26/2024 19:30,0,10,29.89426575,806884,224.1344444,0.926861761,9.268617608,5.983217755,0.32196182,268.2303314,410,100.5530391,78.02291068,37,2
5/26/2024 19:30,5/26/2024 20:00,0,10,29.58916626,539180.25,149.7722917,0.834976746,8.349767464,5.692015769,0.31942246,223.5252762,410,100.577709,79.85142313,37,2
5/26/2024 20:00,5/26/2024 20:30,0,10,29.28406677,271476.5,75.41013889,0.744111446,7.441114458,5.408857094,0.3168831,178.8202209,410,100.6023789,81.72572324,37,2
5/26/2024 20:30,5/26/2024 21:00,0,10,29.06433258,138593.25,38.498125,0.664416766,6.644167655,5.22021186,0.30810658,134.1151657,410,100.6318613,83.4746606,37,2
5/26/2024 21:00,5/26/2024 21:30,0,10,28.84459839,5710,1.586111111,0.585075168,5.850751678,5.042547972,0.29933006,89.41011047,410,100.6613438,85.26201339,37,2
5/26/2024 21:30,5/26/2024 22:00,0,10,28.75297699,2855.25,0.793125,0.548546539,5.48546539,5.096487581,0.297626945,44.70505524,410,100.6882773,86.10869886,37,2
5/26/2024 22:00,5/26/2024 22:30,0,10,28.66135559,0.5,0.000138889,0.51205258,5.120525798,5.165200887,0.29592383,0,410,100.7152109,86.96387405,37,2
5/26/2024 22:30,5/26/2024 23:00,0,10,28.61844025,0.25,6.94E-05,0.500189034,5.001890337,5.116716869,0.301247835,0,410,100.7444453,87.23419678,37,2
5/26/2024 23:00,5/26/2024 23:30,0,10,28.5755249,0,0,0.488345457,4.883454567,5.095361422,0.30657184,0,410,100.7736797,87.5054255,37,2
5/26/2024 23:30,5/27/2024 0:00,0,10,28.56785736,0,0,0.484236695,4.842366948,4.839684815,0.30490952,0,410,100.7878809,87.60504161,37,2
5/27/2024 0:00,5/27/2024 0:30,0,10,28.56018982,0,0,0.480127172,4.801271724,4.596566717,0.3032472,0,410,100.802082,87.70476793,37,2
5/27/2024 0:30,5/27/2024 1:00,0,10,28.50960693,-0.5,-0.000138889,0.462407058,4.624070577,4.290764965,0.29022925,0,410,100.805207,88.12376305,37,2
5/27/2024 1:00,5/27/2024 1:30,0,10,28.45902405,-1,-0.000277778,0.444706091,4.447060905,3.992855551,0.2772113,0,410,100.808332,88.54482003,37,2
5/27/2024 1:30,5/27/2024 2:00,0,10,28.34281311,-0.5,-0.000138889,0.370477422,3.704774217,3.878073872,0.265666035,0,410,100.7890586,90.39227936,37,2
5/27/2024 2:00,5/27/2024 2:30,0,10,28.22660217,0,0,0.295815793,2.958157928,3.825016912,0.25412077,0,410,100.7697852,92.27653249,37,2
5/27/2024 2:30,5/27/2024 3:00,0,10,28.17862854,0,0,0.279286853,2.792868525,3.993773037,0.2563065,0,410,100.7617559,92.68772148,37,2
5/27/2024 3:00,5/27/2024 3:30,0,10,28.13065491,0,0,0.262775332,2.627753324,4.188570009,0.25849223,0,410,100.7537266,93.10080324,37,2
5/27/2024 3:30,5/27/2024 4:00,0.000268221,10,28.11233673,0,0,0.252287138,2.522871379,4.40691758,0.25708565,0,410,100.743582,93.36910979,37,2
5/27/2024 4:00,5/27/2024 4:30,0.000536442,10,28.09401855,0,0,0.24179255,2.417925496,4.639982849,0.25567907,0,410,100.7334375,93.6381636,37,2
5/27/2024 4:30,5/27/2024 5:00,0.002712011,10,28.10413513,0,0,0.241601836,2.416018362,4.815832913,0.243650555,8.897646713,410,100.7381367,93.64692205,37,2
5/27/2024 5:00,5/27/2024 5:30,0.004887581,10,28.11425171,0,0,0.241410826,2.414108264,4.994252865,0.23162204,17.79529343,410,100.7428359,93.6556799,37,2
5/27/2024 5:30,5/27/2024 6:00,0.005431473,10,28.11345062,0,0,0.243818395,2.438183945,4.856189471,0.21595082,26.69294014,410,100.7633418,93.59210995,37,2
5/27/2024 6:00,5/27/2024 6:30,0.005975366,10,28.11264954,0,0,0.246224337,2.462243366,4.718126078,0.2002796,35.59058685,410,100.7838477,93.52857682,37,2
5/27/2024 6:30,5/27/2024 7:00,0.008322299,10,28.16712341,7273,2.020277778,0.257346155,2.573461545,4.187598239,0.19080705,44.48823357,410,100.8326465,93.25766279,37,2
5/27/2024 7:00,5/27/2024 7:30,0.010669231,10,28.22159729,14546,4.040555556,0.268501102,2.685011024,3.660436852,0.1813345,53.38588028,410,100.8814453,92.98765319,37,2
5/27/2024 7:30,5/27/2024 8:00,0.021928549,10,28.48227081,129876,36.07666667,0.342308705,3.423087046,3.476740556,0.19432518,216.8735033,410,100.9244316,91.19435814,37,2
5/27/2024 8:00,5/27/2024 8:30,0.033187866,10,28.74294434,245206,68.11277778,0.416832339,4.168323393,3.298154581,0.20731586,380.3611264,410,100.967418,89.43807387,37,2
5/27/2024 8:30,5/27/2024 9:00,0.04004091,10,29.1692215,521411,144.8363889,0.525294409,5.25294409,3.438783181,0.22198206,543.8487495,410,101.001957,87.0137897,37,2
5/27/2024 9:00,5/27/2024 9:30,0.046893954,10,29.59549866,797616,221.56,0.635862773,6.35862773,3.580014416,0.23664826,707.3363725,410,101.0364961,84.6617726,37,2
5/27/2024 9:30,5/27/2024 10:00,0.055216253,10,29.89827881,931741,258.8169444,0.724923149,7.249231492,3.708530106,0.24816888,870.8239956,410,101.0631387,82.8150951,37,2
5/27/2024 10:00,5/27/2024 10:30,0.063538551,10,30.20105896,1065866,296.0738889,0.815026125,8.150261247,3.839551472,0.2596895,1034.311619,410,101.0897813,81.01165154,37,2
5/27/2024 10:30,5/27/2024 11:00,0.06043911,10,30.53180084,1324128,367.8133333,0.897558869,8.975588686,3.976654125,0.25266456,1166.608489,410,101.0982402,79.4807108,37,2
5/27/2024 11:00,5/27/2024 11:30,0.057339668,10,30.86254272,1582390,439.5527778,0.981449628,9.81449628,4.128198112,0.24563962,1298.905359,410,101.1066992,77.98232997,37,2
5/27/2024 11:30,5/27/2024 12:00,0.057354569,10,31.08688507,1761470,489.2972222,1.029052823,10.29052823,4.353202082,0.221517175,1431.202229,410,101.1268965,77.2074381,37,2
5/27/2024 12:00,5/27/2024 12:30,0.057369471,10,31.31122742,1940550,539.0416667,1.077271786,10.77271786,4.599547913,0.19739473,1563.499099,410,101.1470938,76.4417971,37,2
5/27/2024 12:30,5/27/2024 13:00,0.039115548,10,31.46773682,2107762,585.4894444,1.105716159,11.05716159,4.845658259,0.18798375,1695.795969,410,101.143127,76.03364033,37,2
5/27/2024 13:00,5/27/2024 13:30,0.020861626,10,31.62424622,2274974,631.9372222,1.134438551,11.34438551,5.111737135,0.17857277,1828.092839,410,101.1391602,75.62832218,37,2
5/27/2024 13:30,5/27/2024 14:00,0.024452806,10,31.44818268,2250968,625.2688889,1.049680645,10.49680645,5.207894169,0.1823121,1780.028406,410,101.1316777,77.22295226,37,2
5/27/2024 14:00,5/27/2024 14:30,0.028043985,10,31.27211914,2226962,618.6005556,0.964956023,9.649560227,5.324831025,0.18605143,1731.963972,410,101.1241953,78.85102913,37,2
5/27/2024 14:30,5/27/2024 15:00,0.016227365,10,31.1590744,2102255,583.9597222,0.935005447,9.350054471,5.643538305,0.19131625,1683.899539,410,101.0908828,79.37535972,37,2
5/27/2024 15:00,5/27/2024 15:30,0.004410744,10,31.04602966,1977548,549.3188889,0.905217583,9.05217583,5.962860057,0.19658107,1635.835105,410,101.0575703,79.9036078,37,2
5/27/2024 15:30,5/27/2024 16:00,0.004076958,10,31.01111755,1978817,549.6713889,0.907181235,9.071812349,6.126263829,0.202132585,1587.770671,410,101.0369023,79.81995239,37,2
5/27/2024 16:00,5/27/2024 16:30,0.003743172,10,30.97620544,1980086,550.0238889,0.909131523,9.09131523,6.2899309,0.2076841,1539.706238,410,101.0162344,79.73633108,37,2
5/27/2024 16:30,5/27/2024 17:00,0.002310258,10,30.89908752,1849423,513.7286111,0.909149687,9.091496872,6.443644305,0.217823565,1332.531039,410,100.9794121,79.6467217,37,2
5/27/2024 17:00,5/27/2024 17:30,0.000877344,10,30.8219696,1718760,477.4333333,0.909148405,9.091484045,6.615657913,0.22796303,1125.35584,410,100.9425898,79.55710168,37,2
5/27/2024 17:30,5/27/2024 18:00,0.000870805,10,30.65080414,1591851,442.1808333,0.87430203,8.743020298,7.072784724,0.2396076,918.1806418,410,100.9225254,80.14775906,37,2
5/27/2024 18:00,5/27/2024 18:30,0.000864267,10,30.47963867,1464942,406.9283333,0.839803932,8.398039317,7.531233624,0.25125217,711.0054431,410,100.9024609,80.74374898,37,2
5/27/2024 18:30,5/27/2024 19:00,0.004723668,10,30.06656799,1106860,307.4611111,0.749550613,7.495506127,7.49328414,0.25916186,503.8302444,410,100.9392246,82.4019938,37,2
5/27/2024 19:00,5/27/2024 19:30,0.008583069,10,29.65349731,748778,207.9938889,0.66134125,6.613412496,7.463544864,0.26707155,296.6550458,410,100.9759883,84.10031352,37,2
5/27/2024 19:30,5/27/2024 20:00,0.008909963,10,29.32785187,478291.375,132.8587153,0.609294502,6.092945019,7.155579597,0.280769055,247.2125381,410,101.0308906,85.07435552,37,2
5/27/2024 20:00,5/27/2024 20:30,0.009236857,10,29.00220642,207804.75,57.72354167,0.558340969,5.583409687,6.849388638,0.29446656,197.7700305,410,101.085793,86.0630376,37,2
5/27/2024 20:30,5/27/2024 21:00,0.00461936,10,28.80311737,106391,29.55305556,0.535900806,5.359008061,6.452108263,0.30096579,148.3275229,410,101.1277793,86.46826905,37,2
5/27/2024 21:00,5/27/2024 21:30,1.86E-06,10,28.60402832,4977.25,1.382569444,0.513779467,5.137794668,6.060982833,0.30746502,98.88501526,410,101.1697656,86.87638484,37,2
5/27/2024 21:30,5/27/2024 22:00,9.31E-07,10,28.56008301,2488.625,0.691284722,0.509943705,5.099437054,5.696650049,0.31930656,49.44250763,410,101.2242695,86.94113688,37,2
5/27/2024 22:00,5/27/2024 22:30,0,10,28.5161377,0,0,0.506120395,5.061203946,5.351407904,0.3311481,0,410,101.2787734,87.00597404,37,2
5/27/2024 22:30,5/27/2024 23:00,0,10,28.45919952,0,0,0.493655493,4.936554931,4.950400137,0.35642082,0,410,101.3195996,87.2840623,37,2
5/27/2024 23:00,5/27/2024 23:30,0,10,28.40226135,0,0,0.481227447,4.812274469,4.561317404,0.38169354,0,410,101.3604258,87.56316286,37,2
5/27/2024 23:30,5/28/2024 0:00,0,10,28.35048065,0,0,0.476576978,4.765769784,4.34326999,0.382243245,0,410,101.3659941,87.64626457,37,2
5/28/2024 0:00,5/28/2024 0:30,0,10,28.29869995,0,0,0.471944393,4.719443929,4.127589242,0.38279295,0,410,101.3715625,87.72950011,37,2
5/28/2024 0:30,5/28/2024 1:00,0,10,28.23344574,0,0,0.45025345,4.502534499,4.181033244,0.364540515,0,410,101.3660605,88.2489882,37,2
5/28/2024 1:00,5/28/2024 1:30,0,10,28.16819153,0,0,0.428597368,4.285973684,4.257749374,0.34628808,0,410,101.3605586,88.7716663,37,2
5/28/2024 1:30,5/28/2024 2:00,0.000163913,10,28.05681,0,0,0.395443146,3.954431462,4.845625317,0.327080425,0,410,101.3016328,89.57288896,37,2
5/28/2024 2:00,5/28/2024 2:30,0.000327826,10,27.94542847,0,0,0.362409152,3.624091524,5.456481729,0.30787277,0,410,101.242707,90.38176021,37,2
5/28/2024 2:30,5/28/2024 3:00,0.006563962,10,27.90550385,0,0,0.355573557,3.555735572,5.845398157,0.289651035,0,410,101.207125,90.5411999,37,2
5/28/2024 3:00,5/28/2024 3:30,0.012800097,10,27.86557922,0,0,0.348754736,3.487547361,6.370727144,0.2714293,0,410,101.171543,90.70098054,37,2
5/28/2024 3:30,5/28/2024 4:00,0.006400049,10,27.84997711,0,0,0.353793909,3.537939085,6.056660427,0.250743835,0,410,101.1569883,90.55803579,37,2
5/28/2024 4:00,5/28/2024 4:30,0,10,27.834375,0,0,0.358817487,3.58817487,5.849009096,0.23005837,0,410,101.1424336,90.41525415,37,2
5/28/2024 4:30,5/28/2024 5:00,0,10,27.85383759,0,0,0.347580771,3.475807706,5.927732948,0.216876085,9.942197342,410,101.154875,90.72593766,37,2
5/28/2024 5:00,5/28/2024 5:30,0,10,27.87330017,0,0,0.33628654,3.362865404,6.050544906,0.2036938,19.88439468,410,101.1673164,91.03746025,37,2
