TIMESTAMP_START,TIMESTAMP_END,P_F,TA_F,SW_IN_F,VPD_F,WS_F,USTAR,PPFD_IN,CO2_F,PA_F,RH,LE_flux,LE_flux_pos,SF_2,SF_3,SF_5,SF_6,SF_7,SF_8
5/6/2010 22:00,5/6/2010 22:30,0,23.36,0,6.761992173,3.559974803,0.18337482,0,400,101.4252383,76.72,-102.0259722,102.0259722,0,0,0,0,0,0
5/6/2010 22:30,5/6/2010 23:00,0,23.02,0,6.298949578,3.549122557,0.194327,0,400,101.4375235,77.79,-105.3677778,105.3677778,0,0,0,0,0,0
5/6/2010 23:00,5/6/2010 23:30,0,23.285,0,6.348652539,3.542456117,0.20527917,0,400,101.4498086,77.65,-108.7095833,108.7095833,0,0,0,0,0,0
5/6/2010 23:30,5/7/2010 0:00,0,22.885,0,6.107830667,3.603801687,0.21586537,0,400,101.4297422,78.335,-111.8232639,111.8232639,0,0,0,0,0,0
5/7/2010 0:00,5/7/2010 0:30,0,22.645,0,5.718156883,3.675455253,0.22645158,0,400,101.4096758,79.33,-114.9369444,114.9369444,0,0,0,0,0,0
5/7/2010 0:30,5/7/2010 1:00,0,22.76,0,5.61575987,3.791639133,0.23558679,0,400,101.3827403,79.6,-116.0926389,116.0926389,0,0,0,0,0,0
5/7/2010 1:00,5/7/2010 1:30,0,22.76,0,5.590775604,3.908349738,0.24472201,0,400,101.3558047,79.82,-117.2483333,117.2483333,0,0,0,0,0,0
5/7/2010 1:30,5/7/2010 2:00,0,22.925,0,5.762526725,4.163531047,0.25952289,0,400,101.346916,79.26,-120.2902778,120.2902778,0,0,0,0,0,0
5/7/2010 2:00,5/7/2010 2:30,0,23.26,0,6.250059238,4.42220574,0.27432376,0,400,101.3380273,77.865,-123.3322222,123.3322222,0,0,0,0,0,0
5/7/2010 2:30,5/7/2010 3:00,0,23.315,0,6.490391098,4.688161653,0.27351278,0,400,101.3171719,77.375,-121.31125,121.31125,0,0,0,0,0,0
5/7/2010 3:00,5/7/2010 3:30,0,23.4,0,6.791673201,4.979367392,0.2727018,0,400,101.2963164,76.225,-119.2902778,119.2902778,0,0,0,0,0,0
5/7/2010 3:30,5/7/2010 4:00,0,23.565,0,7.318474084,5.2032132,0.27312723,0,400,101.302664,74.71,-116.4606944,116.4606944,0,0,0,0,0,0
5/7/2010 4:00,5/7/2010 4:30,0,23.665,0,7.73930714,5.472124301,0.27355266,0,400,101.3090117,73.48,-113.6311111,113.6311111,0,0,0,0,0,0
5/7/2010 4:30,5/7/2010 5:00,0,23.7,0,7.72559746,5.6858153,0.26471528,0,400,101.311164,73.63,-113.5619444,113.5619444,0,0,0.000482669,0,0,0
5/7/2010 5:00,5/7/2010 5:30,0,23.765,0,8.305856146,5.930722589,0.2558779,0,400,101.3133164,71.675,-113.4927778,113.4927778,0,0,0.000675513,0,0,0
5/7/2010 5:30,5/7/2010 6:00,0,23.575,0,7.365030502,6.11569338,0.2513685,0,400,101.3360742,74.88,-107.92,107.92,0,0,0.000879869,0,0,0
5/7/2010 6:00,5/7/2010 6:30,0,23.475,0,6.573407062,6.320792047,0.24685907,0.1265,400,101.358832,77.34,-102.3472222,102.3472222,0,0,0.000303899,0,0,0
5/7/2010 6:30,5/7/2010 7:00,0,23.36,11.936295,6.721916481,6.549783596,0.24652877,16.5195,400,101.3839023,76.545,-102.6869444,102.6869444,0,0,0.000482669,0,0,0
5/7/2010 7:00,5/7/2010 7:30,0,24.155,23.87259,7.35948319,6.788005813,0.24619848,127.15,400,101.4089727,74.845,-103.0266667,103.0266667,0,0,0.003901759,0,0,0
5/7/2010 7:30,5/7/2010 8:00,0,24.86,97.87146,8.468670153,6.721931692,0.25389528,354.5,400,101.4295528,72.67,-116.7436111,116.7436111,0.004210861,0,0.021135938,0.003717249,0,0
5/7/2010 8:00,5/7/2010 8:30,0,25.18,171.87033,8.658843175,6.682807186,0.2615921,482.25,400,101.4501328,72.62,-130.4605556,130.4605556,0.020225698,0,0.044561521,0.015467193,0.004356775,0
5/7/2010 8:30,5/7/2010 9:00,0,25.59,275.31616,10.06566079,6.706546439,0.2607677,780.8,400,101.477625,68.95,-157.7802778,157.7802778,0.03720993,0.000113557,0.067758886,0.026510337,0.021353814,0.012005383
5/7/2010 9:00,5/7/2010 9:30,0,25.9,378.76196,10.34174774,6.741630404,0.2599433,1000.5,400,101.5051172,68.805,-185.1,185.1,0.055908266,0.005556173,0.0942714,0.033773447,0.029412598,0.025310038
5/7/2010 9:30,5/7/2010 10:00,0,25.75,476.99695,9.679765693,6.586890627,0.25737733,949.5,400,101.5198067,70.9,-213.2630556,213.2630556,0.046988364,0.009475872,0.098524004,0.033913584,0.032260885,0.036623325
5/7/2010 10:00,5/7/2010 10:30,0,26.205,575.23193,9.781480816,6.435406721,0.25481135,1143,400,101.5344961,70.86,-241.4261111,241.4261111,0.047527263,0.008449983,0.089653035,0.03238336,0.024395917,0.042169127
5/7/2010 10:30,5/7/2010 11:00,0,26.525,674.84827,10.06446049,6.360420336,0.25144005,1452,400,101.5397325,70.815,-271.1616667,271.1616667,0.053618305,0.008788698,0.102296326,0.036615291,0.012903397,0.04511837
5/7/2010 11:00,5/7/2010 11:30,0,26.655,774.4646,9.766598665,6.285976121,0.24806875,1372.5,400,101.5449688,71.685,-300.8972222,300.8972222,0.060013688,0.008114569,0.112678588,0.041033107,0.022088283,0.045317738
5/7/2010 11:30,5/7/2010 12:00,0,26.855,834.3862,11.13517662,6.225475692,0.24569425,1715.5,400,101.5661348,68.56,-319.8188889,319.8188889,0.064552971,0.008114569,0.113818028,0.046820037,0.034934689,0.059326527
5/7/2010 12:00,5/7/2010 12:30,0,26.935,894.30786,10.12894135,6.16509741,0.24331975,1487.5,400,101.5873008,71.225,-338.7405556,338.7405556,0.06363334,0.009130674,0.098930347,0.043619814,0.030793815,0.046992581
5/7/2010 12:30,5/7/2010 13:00,0,27.24,917.31665,10.47996053,6.278916552,0.23933196,1843,400,101.5812265,70.905,-347.3377778,347.3377778,0.07013242,0.013476728,0.108270709,0.052159963,0.039052319,0.060371441
5/7/2010 13:00,5/7/2010 13:30,0,27.475,940.32544,10.32240392,6.393130546,0.23534417,2067.5,400,101.5751523,71.425,-355.935,355.935,0.073425957,0.014242754,0.108099854,0.0515002,0.041914355,0.055659363
5/7/2010 13:30,5/7/2010 14:00,0,27.91,945.0127,10.90352206,6.354354266,0.21682334,2064,400,101.5707109,70.79,-360.6738889,360.6738889,#VALUE!,0.016207786,0.104044024,0.03850675,0.043625206,0.058142076
5/7/2010 14:00,5/7/2010 14:30,0,27.86,949.69995,10.75969064,6.315580522,0.1983025,1834.5,400,101.5662695,71.32,-365.4127778,365.4127778,0.070516218,0.015413282,0.109213101,0.04994714,0.039812698,0.045917912
5/7/2010 14:30,5/7/2010 15:00,0,27.91,921.9928,10.52984948,6.27783619,0.19807863,1951.5,400,101.5617207,71.905,-351.2147222,351.2147222,0.065169354,0.013858298,0.097956626,0.044858105,0.035598249,0.031077418
5/7/2010 15:00,5/7/2010 15:30,0,27.965,894.28564,10.34930008,6.240505853,0.19785476,1773.5,400,101.5571719,72.505,-337.0166667,337.0166667,0.066909327,0.013098063,0.091829773,0.039613908,0.027259658,0.0296414
5/7/2010 15:30,5/7/2010 16:00,0,28.045,834.6282,11.22264779,6.185624579,0.20052528,1621.5,400,101.5250938,70.345,-316.5827778,316.5827778,0.068923485,0.009130674,0.08500343,0.046503899,0.017956674,0.036378156
5/7/2010 16:00,5/7/2010 16:30,0,28.445,774.9707,11.7590971,6.131191061,0.20319581,1453,400,101.4930156,69.49,-296.1488889,296.1488889,0.054187009,0.005863274,0.084477889,0.043542869,0.012709127,0.038668842
5/7/2010 16:30,5/7/2010 17:00,0,28.335,678.53186,11.72203957,6.088063702,0.20178998,1387,400,101.4955645,69.49,-266.6697222,266.6697222,0.04433053,0.008114569,0.085681537,0.043850966,0.020571399,0.043666868
5/7/2010 17:00,5/7/2010 17:30,0,27.75,582.093,10.0633319,6.045570678,0.20038414,1006.45,400,101.4981133,73.545,-237.1905556,237.1905556,0.029643181,0.004658294,0.07600399,0.03880085,0.025755284,0.023229174
5/7/2010 17:30,5/7/2010 18:00,0,27.765,479.44446,10.40895363,5.954020767,0.19763514,909,400,101.4950606,72.17,-205.4027778,205.4027778,0.008646931,0,0.051540512,0.030269237,0.015550849,0.003152735
5/7/2010 18:00,5/7/2010 18:30,0,27.11,376.7959,9.705010457,5.862477466,0.19488615,596.4,400,101.4920078,73.75,-173.615,173.615,0.005037687,0,0.038411181,0.018217266,0.015448501,0
5/7/2010 18:30,5/7/2010 19:00,0,26.425,273.18475,7.77001055,5.425591186,0.19321316,271.55,400,101.4956817,77.71,-141.4691667,141.4691667,5.62E-05,0,0.023806153,0.004108846,0.015807547,0
5/7/2010 19:00,5/7/2010 19:30,0,26.225,169.57358,7.216255627,5.000507708,0.19154018,166.15,400,101.4993555,78.92,-109.3233333,109.3233333,0,0,0.00203066,0,0.000244923,0
5/7/2010 19:30,5/7/2010 20:00,0,26.065,94.8055,6.636531515,5.001689659,0.19495168,72.705,400,101.5030957,80.4,-87.30486111,87.30486111,0,0,0,0,0,0
5/7/2010 20:00,5/7/2010 20:30,0,25.915,20.037415,6.031793134,5.005675527,0.19836318,8.597,400,101.5068359,82.05,-65.28638889,65.28638889,0,0,0,0,0,0
5/7/2010 20:30,5/7/2010 21:00,0,25.775,10.018707,5.957075988,5.086320982,0.20157138,0,400,101.5208711,82.1,-61.55854167,61.55854167,0,0,0,0,0,0
5/7/2010 21:00,5/7/2010 21:30,0,25.71,0,5.574554895,5.169832989,0.20477957,0,400,101.5349063,83.15,-57.83069444,57.83069444,0,0,0,0,0,0
5/7/2010 21:30,5/7/2010 22:00,0,25.65,0,5.761387554,5.160150512,0.20530629,0,400,101.5685665,82.55,-55.88423611,55.88423611,0,0,0,0,0,0
5/7/2010 22:00,5/7/2010 22:30,0,25.615,0,5.326403929,5.151248955,0.20583302,0,400,101.6022266,83.8,-53.93777778,53.93777778,0,0,0,0,0,0
5/7/2010 22:30,5/7/2010 23:00,0,25.57,0,4.976898152,5.128241142,0.20306006,0,400,101.6173809,84.8,-51.51423611,51.51423611,0,0,0,0,0,0
5/7/2010 23:00,5/7/2010 23:30,0,25.72,0,5.878008233,5.105302851,0.2002871,0,400,101.6325352,82.15,-49.09069444,49.09069444,0,0,0,0,0,0
5/7/2010 23:30,5/8/2010 0:00,0,25.74,0,6.262456872,5.12299919,0.20172971,0,400,101.6332852,81.1,-45.628125,45.628125,0,0,0,0,0,0
5/8/2010 0:00,5/8/2010 0:30,0,25.61,0,6.040093697,5.142104183,0.20317233,0,400,101.6340352,81.7,-42.16555556,42.16555556,0,0,0,0,0,0
5/8/2010 0:30,5/8/2010 1:00,0,25.51,0,5.780240046,5.284720371,0.20734638,0,400,101.6404493,82.3,-42.06930556,42.06930556,0,0,0,0,0,0
5/8/2010 1:00,5/8/2010 1:30,0,25.42,0,5.098728246,5.42739408,0.21152043,0,400,101.6468633,84.35,-41.97305556,41.97305556,0,0,0,0,0,0
5/8/2010 1:30,5/8/2010 2:00,0,25.45,0,5.026074212,5.494687781,0.2060282,0,400,101.6481446,84.55,-45.48638889,45.48638889,0,0,0,0,0,0
5/8/2010 2:00,5/8/2010 2:30,0.0132,25.315,0,5.491908446,5.566013817,0.20053595,0,400,101.6494258,83,-48.99972222,48.99972222,0,0,0,0,0,0
5/8/2010 2:30,5/8/2010 3:00,0,25.4,0,5.089074823,5.557237868,0.20104638,0,400,101.6332403,84.3,-46.95097222,46.95097222,0,0,0,0,0,0
5/8/2010 3:00,5/8/2010 3:30,0.0133,25.03,0,5.42857886,5.557976563,0.2015568,0,400,101.6170547,83.1,-44.90222222,44.90222222,0,0,0,0,0,0
5/8/2010 3:30,5/8/2010 4:00,0,25.095,0,5.327018876,5.48777508,0.1970523,0,400,101.618916,83.2,-45.97611111,45.97611111,0,0,0,0,0,0
5/8/2010 4:00,5/8/2010 4:30,0.0123,25.19,0,5.254961019,5.431779382,0.1925478,0,400,101.6207773,83.55,-47.05,47.05,0,0,0,0,0,0
5/8/2010 4:30,5/8/2010 5:00,0,25.18,0,5.58018938,5.471637466,0.18888804,0,400,101.624791,82.6,-46.395,46.395,0,0,0,0,0,0
5/8/2010 5:00,5/8/2010 5:30,0.0148,25.125,0,5.801216273,5.519567976,0.18522829,0,400,101.6288047,81.85,-45.74,45.74,7.93E-05,0,0.000971182,0,0,0
5/8/2010 5:30,5/8/2010 6:00,0,25.15,0,6.133533456,5.614448725,0.17966196,0,400,101.6698926,80.8,-45.15444444,45.15444444,0.00091398,0,0.003380454,0,0,0.000980425
5/8/2010 6:00,5/8/2010 6:30,0.0161,25.05,0,6.140278976,5.714205819,0.17409563,0,400,101.7109805,80.75,-44.56888889,44.56888889,0.000723113,0,0.004487499,0,0,0.001445254
5/8/2010 6:30,5/8/2010 7:00,0,24.97,10.79319,6.227153906,5.517734985,0.17081437,8.813,400,101.7452813,80.25,-45.42611111,45.42611111,0.001532835,0,0.006890068,0,0,0.002709806
5/8/2010 7:00,5/8/2010 7:30,0.0256,24.87,21.58638,6.227126496,5.372479881,0.1675331,43.545,400,101.779582,80.35,-46.28333333,46.28333333,0.001532835,0,0.008175339,0,0,0.002925009
5/8/2010 7:30,5/8/2010 8:00,0,24.91,77.96738,6.211996537,5.368112102,0.17257968,63.355,400,101.8253672,80.15,-57.75277778,57.75277778,0.001532835,0,0.011608287,0,0,0.002558256
5/8/2010 8:00,5/8/2010 8:30,0.0907,25.285,134.34837,6.519632897,5.37435478,0.17762625,64.12,400,101.8711523,79.525,-69.22222222,69.22222222,0.002443776,0,0.014564833,0,0,0.002801609
5/8/2010 8:30,5/8/2010 9:00,0,26.305,217.94983,7.148798373,5.250505358,0.17614415,330.75,400,101.8748828,78.475,-92.48694444,92.48694444,0.005039265,0,0.023586438,0,0.00025727,0.006366747
5/8/2010 9:00,5/8/2010 9:30,0.138,27.29,301.55127,8.808453965,5.140077197,0.17466205,700.2,400,101.8786133,75.035,-115.7516667,115.7516667,0.020877281,0.000195008,0.060829068,0,0.009500519,0.01991513
5/8/2010 9:30,5/8/2010 10:00,0,27.69,383.25623,9.290883483,5.047624437,0.16868496,784.65,400,101.8917911,74.305,-141.2522222,141.2522222,0.04813317,0.006114739,0.106179437,0.010797386,0.02732179,0.03713685
5/8/2010 10:00,5/8/2010 10:30,0.101,28.545,464.96118,11.88299378,4.964241442,0.16270787,1353.5,400,101.9049688,69.415,-166.7527778,166.7527778,0.067245787,0.011012993,0.125744885,0.021763925,0.038287904,0.055549919
5/8/2010 10:30,5/8/2010 11:00,0,28.55,565.71594,11.07442599,4.827247519,0.15239489,1241.5,400,101.9093145,71.515,-199.9772222,199.9772222,0.080951077,0.021010186,0.147097282,0.026985777,0.043037438,0.064877948
5/8/2010 11:00,5/8/2010 11:30,0.071,29.295,666.4707,12.76806259,4.704932364,0.14208192,1676.5,400,101.9136602,67.785,-233.2016667,233.2016667,0.077527146,0.017744546,0.127378752,0.024298053,0.04275224,0.066804805
5/8/2010 11:30,5/8/2010 12:00,0,29.555,757.89404,13.83165728,4.494320066,0.121233225,1804,400,101.9172833,66.54,-261.7205556,261.7205556,0.080747661,0.020178436,0.165721327,0.034791373,0.06226146,0.077826796
5/8/2010 12:00,5/8/2010 12:30,0.011,29.58,849.3174,14.31560857,4.343240883,0.10038453,1675,400,101.9209063,65.285,-290.2394444,290.2394444,0.094873537,0.018545562,0.127287653,0.031503375,0.052090345,0.074200275
5/8/2010 12:30,5/8/2010 13:00,0,30.125,835.4966,14.62932535,4.374340845,0.09622151,1948,400,101.9131661,65.28,-284.7686111,284.7686111,0.098364348,0.01976638,0.141589858,0.036849017,0.052863195,0.08060168
5/8/2010 13:00,5/8/2010 13:30,0.011,30.215,821.6758,14.95766373,4.576164899,0.09205848,1997,400,101.9054258,65.25,-279.2977778,279.2977778,0.103611765,0.025765296,0.14354169,0.046966465,0.053953141,0.077078229
5/8/2010 13:30,5/8/2010 14:00,0,27.8,768.74023,12.80650247,4.482807986,0.11882913,1233.45,400,101.8913164,68.615,-259.935,259.935,0.089582778,0.029413862,0.137163367,0.037669068,0.04822191,0.064724903
5/8/2010 14:00,5/8/2010 14:30,0.078,28.34,715.8047,11.13353943,4.502759719,0.14559978,1155.5,400,101.877207,70.165,-240.5722222,240.5722222,0.037846145,0.013526473,0.089841637,0.0108998,0.01449786,0.036710434
5/8/2010 14:30,5/8/2010 15:00,0,28.505,737.36487,12.6309753,4.330557719,0.14996919,1738,400,101.8778808,67.82,-267.23,267.23,0.06356537,0.024878132,0.161457409,0.031996328,0.045637173,0.060060757
5/8/2010 15:00,5/8/2010 15:30,0.016,28.12,758.92505,12.09207932,4.198807681,0.1543386,822.15,400,101.8785547,68.375,-293.8877778,293.8877778,0.070893382,0.024878132,0.136877688,0.022577942,0.038835812,0.051535553
5/8/2010 15:30,5/8/2010 16:00,0,28.385,741.5426,12.77840399,3.87990776,0.15963465,833.4,400,101.851086,66.645,-293.4225,293.4225,0.051406368,0.017744546,0.121803294,0.009390122,0.020689925,0.042330486
5/8/2010 16:00,5/8/2010 16:30,0.035,28.15,724.16016,12.90838209,3.574684613,0.1649307,946.5,400,101.8236172,66.65,-292.9572222,292.9572222,0.058218561,0.021010186,0.139654618,0.013593971,0.025817693,0.051535553
5/8/2010 16:30,5/8/2010 17:00,0,27.725,614.8253,12.01825032,2.938073461,0.1633645,694.25,400,101.8240313,67.83,-264.7141667,264.7141667,0.050854742,0.020178436,0.123944099,0.009987118,0.023469128,0.044990358
5/8/2010 17:00,5/8/2010 17:30,0.026,27.91,505.49048,11.96263908,2.328588153,0.1617983,742.45,400,101.8244453,67.94,-236.4711111,236.4711111,0.048672627,0.02059304,0.123675301,0.010238588,0.019477426,0.04414018
5/8/2010 17:30,5/8/2010 18:00,0,27.7,395.4779,13.91951166,1.824853563,0.15712503,902.25,400,101.806875,63.16,-203.3566667,203.3566667,0.048672627,0.02059304,0.133571626,0.018363703,0.025996715,0.040549961
5/8/2010 18:00,5/8/2010 18:30,0.026,26.79,285.46533,12.37551367,1.450197843,0.15245175,479.05,400,101.7893047,65.685,-170.2422222,170.2422222,0.04032904,0.018949936,0.114309187,0.01136374,0.034401551,0.033304912
5/8/2010 18:30,5/8/2010 19:00,0,26.37,213.66269,11.38295148,2.61482348,0.14966363,293.7,400,101.8070293,67.215,-150.3472222,150.3472222,0.024170922,0.013159083,0.076836559,0,0.007876051,0.018344288
5/8/2010 19:00,5/8/2010 19:30,0.002,25.865,141.86003,11.21110658,3.81419285,0.1468755,180.8,400,101.8247539,66.905,-130.4522222,130.4522222,0.012958409,0.006726383,0.059710886,0,0,0.00987324
5/8/2010 19:30,5/8/2010 20:00,0,25.43,78.616875,10.23536828,3.947659508,0.1486404,54.555,400,101.8428301,68.93,-112.9564236,112.9564236,0.005890661,0.002761516,0.045873613,0,0,0.00455558
5/8/2010 20:00,5/8/2010 20:30,0,25.225,15.373714,10.00032416,4.117775367,0.15040529,7.1475,400,101.8609063,68.945,-95.460625,95.460625,0.003691282,0.001123405,0.038938228,0,0,0.003018293
5/8/2010 20:30,5/8/2010 21:00,0,25.14,7.686857,10.1279724,4.210985027,0.16586024,0,400,101.8870118,68.39,-96.45559028,96.45559028,0,0.000718409,0,0,0,0
5/8/2010 21:00,5/8/2010 21:30,0.01638,24.775,0,10.86035772,4.312254208,0.18131518,0,400,101.9131172,65.615,-97.45055556,97.45055556,0,0.000530574,0,0,0,0
5/8/2010 21:30,5/8/2010 22:00,0,24.62,0,11.23861961,4.217700612,0.19137213,0,400,101.9464648,63.82,-107.1492708,107.1492708,0,0.000354969,0,0,0,0
5/8/2010 22:00,5/8/2010 22:30,1E-04,24.62,0,10.92184796,4.125537098,0.20142907,0,400,101.9798125,64.755,-116.8479861,116.8479861,0,0,0,0,0,0
5/8/2010 22:30,5/8/2010 23:00,0,24.56,0,11.55068365,3.953472081,0.20376718,0,400,101.996959,62.58,-124.4701736,124.4701736,0,0,0,0,0,0
5/8/2010 23:00,5/8/2010 23:30,0,24.385,0,11.05830112,3.788767994,0.20610529,0,400,102.0141055,64.045,-132.0923611,132.0923611,0,0,0,0,0,0
5/8/2010 23:30,5/9/2010 0:00,0,24.14,0,11.55450852,3.746842772,0.2066494,0,400,102.0204825,61.84,-134.60125,134.60125,0,0,0,0,0,0
5/9/2010 0:00,5/9/2010 0:30,0.0182,23.92,0,11.29540754,3.706998269,0.2071935,0,400,102.0268594,62.225,-137.1101389,137.1101389,0,0,0,0,0,0
5/9/2010 0:30,5/9/2010 1:00,0,23.705,0,11.31820719,3.864226361,0.21396309,0,400,102.0284219,61.635,-139.086875,139.086875,0,0,0,0,0,0
5/9/2010 1:00,5/9/2010 1:30,0,23.37,0,9.891920843,4.02649159,0.22073269,0,400,102.0299844,65.94,-141.0636111,141.0636111,0,0,0,0,0,0
5/9/2010 1:30,5/9/2010 2:00,0,22.955,0,9.492987172,4.483549635,0.2295959,0,400,102.0283633,66.505,-154.7115278,154.7115278,0,0,0,0,0,0
5/9/2010 2:00,5/9/2010 2:30,0,22.7,0,8.695091432,4.945642881,0.23845911,0,400,102.0267422,68.72,-168.3594444,168.3594444,0,0,0,0,0,0
5/9/2010 2:30,5/9/2010 3:00,0,22.665,0,8.909062565,5.214572901,0.23702541,0,400,102.0056738,67.59,-172.8765278,172.8765278,0,0,0,0,0,0
5/9/2010 3:00,5/9/2010 3:30,0,22.735,0,9.209857645,5.48462935,0.23559171,0,400,101.9846055,66.485,-177.3936111,177.3936111,0,0,0,0,0,0
5/9/2010 3:30,5/9/2010 4:00,0,22.985,0,10.78061076,5.553390777,0.24158403,0,400,101.9835879,61.435,-175.8826389,175.8826389,0,0,0,0,0,0
5/9/2010 4:00,5/9/2010 4:30,0,22.69,0,10.23758879,5.623165341,0.24757636,0,400,101.9825703,63.295,-174.3716667,174.3716667,0,0,0,0,0,0
5/9/2010 4:30,5/9/2010 5:00,0,22.495,0,9.422612666,5.612734174,0.25122887,0,400,102.0023535,65.555,-175.44375,175.44375,0,0,0,0,0,0
5/9/2010 5:00,5/9/2010 5:30,0,22.47,0,9.310382733,5.607052635,0.25488138,0,400,102.0221367,65.755,-176.5158333,176.5158333,0,0,0,0,0,0
5/9/2010 5:30,5/9/2010 6:00,0,22.51,0,10.11911498,5.728803505,0.26116836,0,400,102.0442265,62.77,-176.7288889,176.7288889,0,0,0,0,0,0
5/9/2010 6:00,5/9/2010 6:30,0,22.415,0,10.64233749,5.850734248,0.26745534,0.14,400,102.0663164,61.035,-176.9419444,176.9419444,0,0,0,0,0,0
5/9/2010 6:30,5/9/2010 7:00,0,22.25,13.362556,10.51183509,5.961894256,0.28219417,16.625,400,102.1072559,60.85,-183.6998611,183.6998611,0,0,0.000624057,0,0,0
5/9/2010 7:00,5/9/2010 7:30,0,22.66,26.725113,10.91773814,6.078823877,0.296933,115.625,400,102.1481953,59.635,-190.4577778,190.4577778,0.000626371,0.000231268,0.005823151,0,0.000531344,0.002176623
5/9/2010 7:30,5/9/2010 8:00,0,23.12,92.01358,11.80721334,6.058425292,0.30845663,299.6,400,102.1715625,58,-209.8869444,209.8869444,0.011628454,0.002626528,0.026916551,0.005052303,0.003665987,0.010260979
5/9/2010 8:00,5/9/2010 8:30,0,23.265,157.30205,12.39062841,6.044637881,0.31998026,387.6,400,102.1949297,56.11,-229.3161111,229.3161111,0.032142568,0.009276758,0.042275131,0.025048821,0.016401389,0.026837375
5/9/2010 8:30,5/9/2010 9:00,0,23.53,252.29568,13.08435315,6.180756022,0.32773542,552.45,400,102.2035918,54.565,-251.4138889,251.4138889,0.050672728,0.015508345,0.058399517,0.037855075,0.033721136,0.036281828
5/9/2010 9:00,5/9/2010 9:30,0,24.385,347.2893,14.6008885,6.321350422,0.33549058,937.5,400,102.2122539,51.07,-273.5116667,273.5116667,0.058752713,0.020394235,0.069908651,0.042645017,0.044692295,0.041066971
5/9/2010 9:30,5/9/2010 10:00,0,24.465,444.54163,14.89553656,6.40148759,0.34041852,1090,400,102.2355039,51.195,-298.7416667,298.7416667,0.069962247,0.02520923,0.092210152,0.055651878,0.059675629,0.052123816
5/9/2010 10:00,5/9/2010 10:30,0,24.77,541.79395,14.77386347,6.494539763,0.34534645,1301.5,400,102.2587539,52.295,-323.9716667,323.9716667,0.074139342,0.024310192,0.087972624,0.052192755,0.056909972,0.051825276
5/9/2010 10:30,5/9/2010 11:00,0,25.13,634.5281,15.68893539,6.619175145,0.34707868,1522,400,102.2734668,50.48,-348.1755556,348.1755556,0.072363228,0.025662662,0.098672876,0.05364192,0.041067454,0.054690162
5/9/2010 11:00,5/9/2010 11:30,0,25.31,727.2622,15.70049031,6.755770681,0.3488109,1671,400,102.2881797,51,-372.3794444,372.3794444,0.075068343,0.024310192,0.091867358,0.05302973,0.046117994,0.050048891
5/9/2010 11:30,5/9/2010 12:00,0,25.28,785.0541,15.0249992,6.999157972,0.3462287,1697.5,400,102.2935196,53.39,-389.8155556,389.8155556,0.067662352,0.019553055,0.089064515,0.051060327,0.050948513,0.048297853
5/9/2010 12:00,5/9/2010 12:30,0,25.01,842.84595,14.46865648,7.254427136,0.34364647,1773,400,102.2988594,54.995,-407.2516667,407.2516667,0.071125555,0.018722532,0.082291384,0.05083507,0.050129936,0.046714857
5/9/2010 12:30,5/9/2010 13:00,0,25.07,903.2754,13.70431197,7.402677503,0.34234273,1596.5,400,102.2865371,56.615,-421.1530556,421.1530556,0.070284491,0.020818805,0.076485711,0.05046055,0.048875514,0.045860277
5/9/2010 13:00,5/9/2010 13:30,0,25.025,963.70483,13.81039798,7.55483496,0.341039,1281.5,400,102.2742148,56.145,-435.0544444,435.0544444,0.062493761,0.019972316,0.076720224,0.048826107,0.047054155,0.041543942
5/9/2010 13:30,5/9/2010 14:00,0,25.6,886.6952,16.22385292,7.681153777,0.33912122,1712.5,400,102.2582227,50.185,-410.7016667,410.7016667,0.066840532,0.021246021,0.086555132,0.054643002,0.053741904,0.044519944
5/9/2010 14:00,5/9/2010 14:30,0,25.125,809.68555,16.47709004,7.807640569,0.33720344,1549.5,400,102.2422305,48.975,-386.3488889,386.3488889,#VALUE!,0.026577337,0.082129543,0.050311059,0.058483397,0.044730539
5/9/2010 14:30,5/9/2010 15:00,0,25.455,784.9308,16.19019038,7.88491255,0.33857632,1649,400,102.2173223,50.015,-379.9841667,379.9841667,0.068807862,0.025662662,0.082048682,0.055885807,0.051547255,0.04291826
5/9/2010 15:00,5/9/2010 15:30,0,25.345,760.176,15.8237285,7.962321637,0.3399492,1610.5,400,102.1924141,51.095,-373.6194444,373.6194444,0.068361334,0.026118698,0.083836775,0.055185272,0.05667555,0.041066971
5/9/2010 15:30,5/9/2010 16:00,0,25.29,725.86206,14.93100168,7.966153194,0.3328875,1587.5,400,102.1578008,53.825,-365.9825,365.9825,0.070542782,0.024758407,0.079322816,0.061382207,0.04858223,0.041066971
5/9/2010 16:00,5/9/2010 16:30,0,24.9,691.5481,14.66395322,7.973102812,0.3258258,1228.5,400,102.1231875,54.01,-358.3455556,358.3455556,0.055809072,0.019553055,0.066870605,0.046704917,0.039366594,0.034161809
5/9/2010 16:30,5/9/2010 17:00,0,24.135,624.922,13.12861685,7.895537323,0.31687358,857.65,400,102.0991973,57.305,-340.9022222,340.9022222,0.038972396,0.015900574,0.053784834,0.025339628,0.042725798,0.028194566
5/9/2010 17:00,5/9/2010 17:30,0,24.895,558.2959,12.44754623,7.830333891,0.30792135,995.15,400,102.075207,59.52,-323.4588889,323.4588889,0.021118194,0.005722479,0.033120002,0.013485306,0.02532175,0.015430348
